filename,paragraph,sentence,pairs
N5085FM-00046.txt,26,7,[('伊東', '日野'), ('森尾', '日々木'), ('森尾', '日野'), ('日々木', '日野'), ('伊東', '日々木'), ('森尾', '伊東')]
N5085FM-00046.txt,27,5,[('日々木', '日野')]
N5085FM-00046.txt,29,1,[('日々木', '日野')]
N5085FM-00046.txt,33,1,[('日々木', '日野')]
N5085FM-00046.txt,34,1,[('日々木', '日野')]
N5085FM-00046.txt,37,2,[('日々木', '日野')]
N5085FM-00047.txt,14,2,[('山田', '日々木')]
N5085FM-00047.txt,23,2,[('山田', '日々木')]
N5085FM-00047.txt,29,1,[('谷', '田村')]
N5085FM-00047.txt,32,1,[('山田', '日々木')]
N5085FM-00047.txt,39,1,[('山田', '田村')]
N5085FM-00047.txt,46,1,[('山田', '日々木')]
N5085FM-00047.txt,65,1,[('山田', '日々木')]
N5085FM-00047.txt,72,1,[('山田', '日々木'), ('山田', '日野'), ('日々木', '日野')]
N5085FM-00047.txt,75,1,[('山田', '日々木'), ('山田', '日野'), ('日々木', '日野')]
N5085FM-00048.txt,1,1,[('三島', '渡瀬')]
N5085FM-00048.txt,11,4,[('渡瀬', '松田')]
N5085FM-00048.txt,13,3,[('渡瀬', '松田'), ('松田', '笠井'), ('渡瀬', '笠井')]
N5085FM-00048.txt,14,5,[('渡瀬', '松田')]
N5085FM-00048.txt,16,2,[('渡瀬', '千草'), ('千草', '日野'), ('渡瀬', '日野')]
N5085FM-00048.txt,18,2,[('千草', '塚本')]
N5085FM-00048.txt,20,3,[('谷', '渡瀬')]
N5085FM-00048.txt,23,3,[('千草', '日野')]
N5085FM-00049.txt,9,1,[('安藤', '日野')]
N5085FM-00049.txt,46,2,[('安藤', '日野')]
N5085FM-00050.txt,2,3,[('安藤', '日々木')]
N5085FM-00050.txt,4,2,[('安藤', '日々木')]
N5085FM-00050.txt,21,6,[('安藤', '日々木')]
N5085FM-00050.txt,22,1,[('安藤', '日々木')]
N5085FM-00050.txt,36,2,[('安藤', '日々木')]
N5085FM-00050.txt,37,2,[('安藤', '日々木')]
N5085FM-00050.txt,48,1,[('安藤', '日々木')]
N5085FM-00051.txt,9,5,[('三島', '日野')]
N5085FM-00051.txt,17,2,[('三島', '日野')]
N5085FM-00051.txt,32,3,[('三島', '日野')]
N5085FM-00051.txt,34,5,[('麓', '三島')]
N5085FM-00051.txt,35,2,[('三島', '日々木')]
N5085FM-00052.txt,5,1,[('渡瀬', '松田')]
N5085FM-00052.txt,7,1,[('渡瀬', '笠井')]
N5085FM-00052.txt,8,2,[('松田', '千草'), ('三島', '渡瀬'), ('渡瀬', '千草'), ('松田', '渡瀬'), ('三島', '千草'), ('三島', '松田')]
N5085FM-00052.txt,9,2,[('笠井', '田辺'), ('松田', '田辺'), ('松田', '笠井')]
N5085FM-00052.txt,12,1,[('松田', '笠井')]
N5085FM-00052.txt,17,1,[('松田', '須賀')]
N5085FM-00052.txt,19,2,[('松田', '日野'), ('笠井', '田辺'), ('松田', '田辺'), ('笠井', '日野'), ('松田', '笠井'), ('田辺', '日野')]
N5085FM-00052.txt,25,1,[('松田', '田辺')]
N5085FM-00052.txt,26,2,[('松田', '田辺')]
N5085FM-00052.txt,27,1,[('田辺', '須賀')]
N5085FM-00052.txt,34,3,[('渡瀬', '松田'), ('松田', '笠井'), ('渡瀬', '笠井')]
N5085FM-00052.txt,35,5,[('渡瀬', '松田'), ('笠井', '田辺'), ('松田', '田辺'), ('松田', '笠井'), ('渡瀬', '笠井'), ('渡瀬', '田辺')]
N5085FM-00052.txt,36,4,[('松田', '日野')]
N5085FM-00052.txt,37,1,[('渡瀬', '松田')]
N5085FM-00052.txt,38,3,[('松田', '田辺')]
N5085FM-00052.txt,40,5,[('渡瀬', '松田'), ('松田', '日野'), ('渡瀬', '日野')]
N5085FM-00053.txt,13,5,[('安藤', '日野')]
N5085FM-00053.txt,14,3,[('安藤', '日野')]
N5085FM-00053.txt,30,5,[('日野', '華菜')]
N5085FM-00054.txt,1,1,[('華菜', '日々木')]
N5085FM-00054.txt,4,5,[('日野', '日々木')]
N5085FM-00054.txt,6,5,[('日野', '日々木')]
N5085FM-00054.txt,8,5,[('日野', '日々木')]
N5085FM-00055.txt,7,4,[('安藤', '日々木')]
N5085FM-00055.txt,29,2,[('華菜', '日々木')]
N5085FM-00055.txt,31,2,[('日々木', '華菜')]
N5085FM-00055.txt,32,1,[('華菜', '日々木')]
N5085FM-00055.txt,40,1,[('日々木', '日野')]
N5085FM-00055.txt,41,4,[('日々木', '華菜')]
N5085FM-00055.txt,50,1,[('華菜', '日々木')]
N5085FM-00056.txt,27,1,[('日々木', '日野')]
N5085FM-00056.txt,35,4,[('日々木', '日野')]
N5085FM-00057.txt,10,5,[('日野', '華菜')]
N5085FM-00057.txt,23,1,[('安藤', '日々木'), ('日々木', '日野'), ('安藤', '日野')]
N5085FM-00057.txt,28,1,[('安藤', '華菜')]
N5085FM-00057.txt,35,4,[('じいじ', '日野')]
N5085FM-00057.txt,61,3,[('宇野', '日野')]
N5085FM-00057.txt,64,2,[('宇野', '安藤')]
N5085FM-00057.txt,68,2,[('宇野', '日野')]
N5085FM-00057.txt,75,2,[('宇野', '日野')]
N5085FM-00057.txt,78,1,[('宇野', '日野')]
N5085FM-00057.txt,81,3,[('宇野', '日野'), ('日々木', '日野'), ('宇野', '日々木')]
N5085FM-00057.txt,82,1,[('宇野', '日野')]
N5085FM-00058.txt,8,8,[('華菜', '日々木')]
N5085FM-00058.txt,9,4,[('華菜', '日々木')]
N5085FM-00058.txt,19,1,[('華菜', '日々木')]
N5085FM-00058.txt,23,1,[('日々木', '日野')]
N5085FM-00058.txt,26,2,[('華菜', '日々木')]
N5085FM-00058.txt,27,1,[('日々木', '日野')]
N5085FM-00059.txt,1,1,[('藤原みどり', '日野')]
N5085FM-00059.txt,8,4,[('田村', '小野田'), ('田村', '日野'), ('小野田', '日野')]
N5085FM-00059.txt,20,4,[('麓', '日野')]
N5085FM-00059.txt,21,5,[('麓', '小野田'), ('小野田', '日野'), ('麓', '日野')]
N5085FM-00060.txt,1,1,[('華菜', '日々木')]
N5085FM-00060.txt,19,4,[('日々木', '日野')]
N5085FM-00060.txt,21,3,[('日々木', '日野')]
N5085FM-00060.txt,31,3,[('日野', '日々木')]
N5085FM-00061.txt,2,6,[('松田', '日々木'), ('笠井', '日々木'), ('松田', '笠井')]
N5085FM-00061.txt,3,3,[('藤原', '松田')]
N5085FM-00061.txt,5,4,[('笠井', '日野')]
N5085FM-00061.txt,10,4,[('日々木', '日野')]
N5085FM-00061.txt,12,3,[('安藤', '笠井')]
N5085FM-00061.txt,14,5,[('安藤', '日野'), ('笠井', '日野'), ('安藤', '笠井')]
N5085FM-00061.txt,17,1,[('安藤', '笠井')]
N5085FM-00061.txt,31,3,[('松田', '日野')]
N5085FM-00061.txt,35,1,[('安藤', '日々木')]
N5085FM-00061.txt,36,3,[('安藤', '日々木')]
N5085FM-00061.txt,40,1,[('笠井', '日野')]
N5085FM-00061.txt,41,2,[('笠井', '日野')]
N5085FM-00061.txt,42,6,[('笠井', '日野')]
N5085FM-00061.txt,47,4,[('笠井', '田辺')]
N5085FM-00061.txt,51,1,[('麓', '日野')]
N5085FM-00061.txt,52,1,[('藤原', '日野')]
N5085FM-00061.txt,55,2,[('松田', '日野')]
N5085FM-00061.txt,56,1,[('藤原', '松田')]
N5085FM-00061.txt,58,5,[('松田', '日々木'), ('日々木', '日野'), ('松田', '日野')]
N5085FM-00061.txt,59,1,[('松田', '日野')]
N5085FM-00061.txt,62,1,[('松田', '日々木')]
N5085FM-00061.txt,68,1,[('笠井', '日野')]
N5085FM-00061.txt,72,1,[('笠井', '日野')]
N5085FM-00061.txt,77,1,[('渡瀬', '笠井')]
N5085FM-00061.txt,78,2,[('渡瀬', '笠井')]
N5085FM-00061.txt,82,3,[('渡瀬', '笠井')]
N5085FM-00061.txt,83,1,[('田辺', '日野')]
N5085FM-00061.txt,85,1,[('田辺', '日野')]
N5085FM-00061.txt,86,1,[('田辺', '日々木')]
N5085FM-00061.txt,87,2,[('日々木', '日野')]
N5085FM-00061.txt,94,1,[('田辺', '日野')]
N5085FM-00063.txt,9,5,[('校長先生', '小野田'), ('小野田', '日野'), ('校長先生', '日野')]
N5085FM-00063.txt,16,1,[('日々木', '日野')]
N5085FM-00063.txt,21,1,[('華菜', '日野')]
N5085FM-00065.txt,2,3,[('田村', '日野')]
N5085FM-00065.txt,4,3,[('田村', '日野')]
N5085FM-00065.txt,5,4,[('麓', '日野')]
N5085FM-00065.txt,7,3,[('田村', '日野')]
N5085FM-00065.txt,8,4,[('田村', '日野')]
N5085FM-00065.txt,18,4,[('谷', '田村')]
N5085FM-00065.txt,20,2,[('田村', '日野')]
N5085FM-00065.txt,22,1,[('谷', '日野')]
N5085FM-00065.txt,24,2,[('田村', '日野')]
N5085FM-00065.txt,27,4,[('田村', '小野田'), ('田村', '日野'), ('小野田', '日野')]
N5085FM-00065.txt,53,5,[('安藤', '日野')]
N5085FM-00065.txt,60,1,[('渡瀬', '笠井')]
N5085FM-00065.txt,64,1,[('渡瀬', '笠井')]
N5085FM-00065.txt,65,2,[('笠井', '日野')]
N5085FM-00065.txt,69,1,[('高木', '日野')]
N5085FM-00065.txt,71,7,[('安藤', '日々木'), ('日々木', '日野'), ('安藤', '日野')]
N5085FM-00065.txt,72,3,[('田辺', '日々木'), ('森尾', '日々木'), ('伊東', '田辺'), ('伊東', '日々木'), ('森尾', '田辺'), ('森尾', '伊東')]
N5085FM-00065.txt,78,4,[('三島', '塚本'), ('三島', '藤原'), ('藤原', '塚本')]
N5085FM-00066.txt,2,5,[('日野', '笠井'), ('田辺', '渡瀬'), ('日野', '田辺'), ('笠井', '渡瀬'), ('日野', '日々木'), ('日々木', '渡瀬'), ('日々木', '笠井'), ('笠井', '田辺'), ('日々木', '田辺'), ('松田', '渡瀬'), ('日野', '渡瀬'), ('松田', '日々木'), ('松田', '田辺'), ('松田', '笠井'), ('日野', '松田')]
N5085FM-00066.txt,7,2,[('渡瀬', '笠井')]
N5085FM-00066.txt,10,4,[('松田', '日野'), ('笠井', '田辺'), ('松田', '田辺'), ('笠井', '日野'), ('松田', '笠井'), ('田辺', '日野')]
N5085FM-00066.txt,11,4,[('笠井', '日野')]
N5085FM-00066.txt,12,3,[('渡瀬', '日野'), ('笠井', '日野'), ('日々木', '日野'), ('渡瀬', '笠井'), ('渡瀬', '日々木'), ('笠井', '日々木')]
N5085FM-00066.txt,16,1,[('笠井', '日々木'), ('日々木', '日野'), ('笠井', '日野')]
N5085FM-00066.txt,17,1,[('渡瀬', '笠井')]
N5085FM-00066.txt,19,1,[('渡瀬', '笠井')]
N5085FM-00066.txt,21,4,[('渡瀬', '松田'), ('松田', '日々木'), ('松田', '笠井'), ('渡瀬', '笠井'), ('渡瀬', '日々木'), ('笠井', '日々木')]
N5085FM-00066.txt,22,4,[('渡瀬', '笠井')]
N5085FM-00066.txt,23,10,[('笠井', '日野'), ('渡瀬', '笠井'), ('渡瀬', '日野')]
N5085FM-00066.txt,24,2,[('日々木', '日野')]
N5085FM-00066.txt,27,1,[('渡瀬', '松田')]
N5085FM-00066.txt,29,5,[('渡瀬', '日野')]
N5085FM-00066.txt,31,8,[('日野', '日々木')]
N5085FM-00066.txt,32,4,[('渡瀬', '日野'), ('笠井', '日野'), ('日々木', '日野'), ('渡瀬', '笠井'), ('渡瀬', '日々木'), ('笠井', '日々木')]
N5085FM-00066.txt,33,4,[('日々木', '日野')]
N5085FM-00066.txt,34,2,[('渡瀬', '松田'), ('松田', '日々木'), ('渡瀬', '日々木')]
N5085FM-00066.txt,35,1,[('松田', '日々木'), ('日々木', '日野'), ('松田', '日野')]
N5085FM-00066.txt,39,1,[('笠井', '日野'), ('渡瀬', '笠井'), ('渡瀬', '日野')]
N5085FM-00066.txt,40,1,[('渡瀬', '笠井')]
N5085FM-00066.txt,44,2,[('笠井', '日野')]
N5085FM-00066.txt,45,1,[('渡瀬', '須賀')]
N5085FM-00067.txt,3,3,[('日々木', '日野')]
N5085FM-00067.txt,4,2,[('日々木', '日野')]
N5085FM-00067.txt,11,2,[('日野', '日々木')]
N5085FM-00067.txt,23,2,[('松田', '日々木'), ('笠井', '日々木'), ('松田', '笠井')]
N5085FM-00067.txt,35,2,[('森尾', '伊東')]
N5085FM-00067.txt,68,1,[('日々木', '日野')]
N5085FM-00067.txt,70,4,[('黎', '日野')]
N5085FM-00068.txt,10,5,[('日々木', '日野')]
N5085FM-00068.txt,14,5,[('渡瀬', '松田')]
N5085FM-00068.txt,16,3,[('渡瀬', '松田')]
N5085FM-00068.txt,20,5,[('谷', '三島'), ('三島', '松田'), ('谷', '松田')]
N5085FM-00068.txt,22,3,[('麓', '日野'), ('日々木', '日野'), ('麓', '日々木')]
N5085FM-00068.txt,26,3,[('渡瀬', '千草')]
N5085FM-00068.txt,43,2,[('陽子', '日野')]
N5085FM-00068.txt,45,1,[('華菜', '日々木')]
N5085FM-00069.txt,12,5,[('野上月', '日野'), ('谷', '野上月'), ('谷', '日野')]
N5085FM-00069.txt,14,4,[('日々木', '日野')]
N5085FM-00069.txt,25,4,[('日野', '日々木')]
N5085FM-00070.txt,5,1,[('渡瀬', '松田'), ('松田', '千草'), ('三島', '渡瀬'), ('渡瀬', '千草'), ('三島', '千草'), ('三島', '松田')]
N5085FM-00070.txt,12,3,[('谷', '渡瀬'), ('渡瀬', '三島'), ('谷', '三島')]
N5085FM-00070.txt,31,1,[('松田', '日々木'), ('松田', '千草'), ('千草', '日々木')]
N5085FM-00071.txt,7,1,[('松田', '千草')]
N5085FM-00071.txt,8,3,[('松田', '日野')]
N5085FM-00071.txt,9,3,[('渡瀬', '松田'), ('松田', '千草'), ('三島', '渡瀬'), ('渡瀬', '千草'), ('三島', '千草'), ('三島', '松田')]
N5085FM-00071.txt,12,4,[('渡瀬', '日野')]
N5085FM-00071.txt,13,2,[('小野田', '日野')]
N5085FM-00071.txt,15,1,[('渡瀬', '笠井')]
N5085FM-00071.txt,21,3,[('谷', '日野')]
N5085FM-00071.txt,25,3,[('日々木', '日野')]
N5085FM-00071.txt,29,1,[('日々木', '日野')]
N5085FM-00071.txt,43,4,[('山田', '日野')]
N5085FM-00071.txt,46,1,[('渡瀬', '山田'), ('三島', '渡瀬'), ('三島', '山田')]
N5085FM-00071.txt,52,1,[('山田', '日野')]
N5085FM-00071.txt,59,1,[('山田', '日野')]
N5085FM-00071.txt,65,3,[('山田', '日野')]
N5085FM-00071.txt,67,1,[('山田', '日々木'), ('山田', '日野'), ('日々木', '日野')]
N5085FM-00072.txt,4,2,[('松田', '日野')]
N5085FM-00072.txt,5,1,[('三島', '渡瀬')]
N5085FM-00072.txt,9,1,[('笠井', '日野')]
N5085FM-00072.txt,11,1,[('笠井', '日野')]
N5085FM-00072.txt,18,3,[('三島', '千草'), ('千草', '日野'), ('三島', '日野')]
N5085FM-00072.txt,27,1,[('三島', '日野')]
N5085FM-00072.txt,30,1,[('三島', '日野')]
N5085FM-00072.txt,33,2,[('三島', '日野')]
N5085FM-00073.txt,1,1,[('渡瀬', '笠井')]
N5085FM-00073.txt,9,4,[('渡瀬', '日野')]
N5085FM-00073.txt,13,3,[('松田', '日野')]
N5085FM-00073.txt,15,1,[('松田', '笠井')]
N5085FM-00073.txt,16,4,[('渡瀬', '松田')]
N5085FM-00074.txt,33,1,[('陽子', '日野')]
N5085FM-00075.txt,2,3,[('日野', '日々木')]
N5085FM-00075.txt,5,3,[('日々木', '日野')]
N5085FM-00075.txt,9,3,[('日々木', '日野')]
N5085FM-00075.txt,14,4,[('日野', '日々木')]
N5085FM-00075.txt,15,4,[('日野', '日々木')]
N5085FM-00075.txt,20,5,[('日野', '日々木')]
N5085FM-00075.txt,33,2,[('日野', '日々木')]
N5085FM-00075.txt,35,1,[('日々木', '日野')]
N5085FM-00075.txt,36,2,[('日々木', '日野')]
N5085FM-00075.txt,38,2,[('日野', '日々木')]
N5085FM-00076.txt,2,3,[('陽子', '日野')]
N5085FM-00076.txt,3,4,[('安藤', '日野'), ('陽子', '安藤'), ('陽子', '日野')]
N5085FM-00076.txt,7,3,[('陽子', '日野')]
N5085FM-00076.txt,9,1,[('日々木', '日野')]
N5085FM-00076.txt,13,1,[('陽子', '日野')]
N5085FM-00077.txt,7,3,[('渡瀬', '松田'), ('笠井', '田辺'), ('松田', '田辺'), ('松田', '笠井'), ('渡瀬', '笠井'), ('渡瀬', '田辺')]
N5085FM-00077.txt,27,4,[('渡瀬', '松田'), ('笠井', '田辺'), ('松田', '田辺'), ('松田', '笠井'), ('渡瀬', '笠井'), ('渡瀬', '田辺')]
N5085FM-00077.txt,33,1,[('渡瀬', '松田'), ('松田', '笠井'), ('渡瀬', '笠井')]
N5085FM-00077.txt,34,2,[('渡瀬', '松田'), ('笠井', '田辺'), ('松田', '田辺'), ('松田', '笠井'), ('渡瀬', '笠井'), ('渡瀬', '田辺')]
N5085FM-00077.txt,39,1,[('松田', '須賀')]
N5085FM-00077.txt,42,1,[('松田', '須賀')]
N5085FM-00078.txt,5,4,[('田村', '小野田'), ('田村', '日野'), ('小野田', '日野')]
N5085FM-00078.txt,8,4,[('麓', '日野')]
N5085FM-00078.txt,17,2,[('日野', '日々木')]
N5085FM-00078.txt,31,4,[('桑名先生', '日野')]
N5085FM-00078.txt,32,1,[('藤原', '日野')]
N5085FM-00078.txt,38,1,[('田村', '小野田')]
N5085FM-00078.txt,40,1,[('田村', '小野田')]
N5085FM-00078.txt,43,3,[('麓', '小野田'), ('小野田', '日野'), ('麓', '日野')]
N5085FM-00078.txt,55,4,[('田村', '小野田'), ('田村', '日野'), ('小野田', '日野')]
N5085FM-00079.txt,7,5,[('鳥居', '原田')]
N5085FM-00079.txt,18,5,[('鳥居', '日々木')]
N5085FM-00079.txt,40,1,[('原田', '日々木')]
N5085FM-00080.txt,19,4,[('安藤', '日々木')]
N5085FM-00081.txt,30,2,[('鳥居', '日々木')]
N5085FM-00083.txt,15,1,[('日々木', '日野')]
N5085FM-00083.txt,17,1,[('日々木', '日野')]
N5085FM-00083.txt,19,3,[('日々木', '日野')]
N5085FM-00083.txt,51,4,[('日々木', '日野')]
N5085FM-00084.txt,17,4,[('安藤', '華菜'), ('日野', '安藤'), ('日野', '華菜')]
N5085FM-00084.txt,31,1,[('林康子', '日々木')]
N5085FM-00085.txt,1,1,[('華菜', '日々木')]
N5085FM-00085.txt,4,3,[('日々木', '日野')]
N5085FM-00085.txt,14,6,[('日々木', '日野')]
N5085FM-00085.txt,15,2,[('日々木', '日野')]
N5085FM-00085.txt,18,4,[('日野', '日々木')]
N5085FM-00085.txt,19,1,[('華菜', '日々木')]
N5085FM-00085.txt,35,3,[('日々木', '日野')]
N5085FM-00085.txt,47,1,[('日々木', '日野')]
N5085FM-00086.txt,4,5,[('谷', '渡瀬')]
N5085FM-00086.txt,5,6,[('渡瀬', '千草')]
N5085FM-00086.txt,6,2,[('渡瀬', '笠井')]
N5085FM-00086.txt,13,2,[('渡瀬', '小林')]
N5085FM-00086.txt,17,5,[('渡瀬', '笠井')]
N5085FM-00086.txt,20,3,[('笠井', '須賀'), ('渡瀬', '須賀'), ('渡瀬', '笠井')]
N5085FM-00086.txt,23,5,[('笠井', '須賀'), ('松田', '須賀'), ('松田', '笠井')]
N5085FM-00086.txt,28,2,[('谷', '小林')]
N5085FM-00086.txt,31,1,[('三島', '渡瀬')]
N5085FM-00086.txt,35,6,[('小林', '日野'), ('渡瀬', '日野'), ('笠井', '日野'), ('渡瀬', '小林'), ('渡瀬', '笠井'), ('笠井', '小林')]
N5085FM-00086.txt,40,1,[('渡瀬', '笠井')]
N5085FM-00086.txt,41,1,[('渡瀬', '笠井')]
N5085FM-00086.txt,42,4,[('渡瀬', '笠井')]
N5085FM-00086.txt,43,10,[('渡瀬', '小林'), ('笠井', '小林'), ('渡瀬', '笠井')]
N5085FM-00086.txt,49,3,[('渡瀬', '笠井')]
N5085FM-00086.txt,52,3,[('渡瀬', '笠井')]
N5085FM-00087.txt,8,3,[('松田', '日野')]
N5085FM-00087.txt,11,4,[('渡瀬', '日野')]
N5085FM-00088.txt,1,1,[('華菜', '日々木')]
N5085FM-00088.txt,5,1,[('日々木', '日野')]
N5085FM-00088.txt,7,1,[('日々木', '日野')]
N5085FM-00088.txt,21,1,[('日々木', '日野')]
N5085FM-00088.txt,23,5,[('日々木', '日野')]
N5085FM-00088.txt,26,1,[('日々木', '日野')]
N5085FM-00088.txt,27,2,[('日野', '日々木')]
N5085FM-00088.txt,32,5,[('日野', '安藤'), ('安藤', '日々木'), ('日野', '日々木')]
N5085FM-00088.txt,33,5,[('安藤', '日々木')]
N5085FM-00088.txt,34,1,[('華菜', '日々木')]
N5085FM-00090.txt,3,4,[('松田', '千草'), ('安藤', '高木'), ('松田', '安藤'), ('松田', '高木'), ('安藤', '千草'), ('高木', '千草')]
N5085FM-00090.txt,4,5,[('山田', '日野')]
N5085FM-00090.txt,9,1,[('日々木', '日野')]
N5085FM-00090.txt,16,1,[('高木', '日野')]
N5085FM-00090.txt,28,4,[('松田', '日々木')]
N5085FM-00090.txt,30,4,[('高木', '千草')]
N5085FM-00091.txt,3,3,[('谷', '日野')]
N5085FM-00091.txt,4,6,[('日々木', '日野'), ('小野田', '日々木'), ('小野田', '日野')]
N5085FM-00091.txt,5,8,[('田村', '日野'), ('谷', '田村'), ('谷', '日野'), ('小野田', '日野'), ('谷', '小野田'), ('田村', '小野田')]
N5085FM-00091.txt,6,10,[('小野田', '日野')]
N5085FM-00091.txt,8,5,[('谷', '田村')]
N5085FM-00091.txt,10,3,[('小野田', '日野')]
N5085FM-00092.txt,3,6,[('日々木', '日野')]
N5085FM-00092.txt,5,1,[('三島', '千草')]
N5085FM-00092.txt,12,5,[('日々木', '日野')]
N5085FM-00092.txt,13,6,[('日野', '日々木')]
N5085FM-00092.txt,17,1,[('高木', '日野'), ('高木', '日々木'), ('日々木', '日野')]
N5085FM-00093.txt,1,1,[('安藤', '日々木')]
N5085FM-00093.txt,2,3,[('安藤', '日野')]
N5085FM-00093.txt,10,3,[('安藤', '日野')]
N5085FM-00093.txt,22,4,[('安藤', '日野')]
N5085FM-00093.txt,24,4,[('安藤', '日々木'), ('日々木', '日野'), ('安藤', '日野')]
N5085FM-00093.txt,25,5,[('日々木', '日野')]
N5085FM-00093.txt,27,4,[('安藤', '日野')]
N5085FM-00093.txt,29,7,[('安藤', '日野')]
N5085FM-00093.txt,30,7,[('安藤', '日野')]
N5085FM-00093.txt,31,5,[('安藤', '日野')]
N5085FM-00093.txt,32,8,[('安藤', '日野')]
N5085FM-00093.txt,33,7,[('安藤', '日野')]
N5085FM-00093.txt,37,2,[('安藤', '日野')]
N5085FM-00094.txt,3,4,[('安藤', '日々木')]
N5085FM-00094.txt,5,1,[('安藤', '日野')]
N5085FM-00094.txt,12,7,[('三谷先生', '日々木'), ('キャシー', '日々木'), ('三谷先生', 'キャシー')]
N5085FM-00094.txt,13,1,[('安藤', '日々木')]
N5085FM-00094.txt,30,4,[('キャシー', '日々木')]
N5085FM-00094.txt,31,8,[('キャシー', '日々木')]
N5085FM-00094.txt,46,1,[('安藤', '日々木')]
N5085FM-00094.txt,57,1,[('キャシー', '日々木')]
N5085FM-00094.txt,64,3,[('キャシー', '日々木')]
N5085FM-00094.txt,70,8,[('キャシー', '日々木'), ('安藤', '日々木'), ('キャシー', '安藤')]
N5085FM-00094.txt,73,1,[('キャシー', '安藤')]
N5085FM-00094.txt,81,1,[('三谷先生', '日野')]
N5085FM-00094.txt,91,2,[('安藤', '日々木')]
N5085FM-00094.txt,94,1,[('キャシー', '日々木'), ('キャシー', '日野'), ('日々木', '日野')]
